song_name,song_artist,track_id,weeks,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Todo és la musica,"Omer Adam, Chico Castillo",06gpZtgeFQEcmr5TVwfkbS,"['2021-01-01', '2021-01-08']","['israeli mediterranean', 'israeli pop', 'mizrahi']",0.724,0.625,1,-5.167,0,0.13,0.509,0,0.0747,0.356,97.929
למה את הולכת,"Shlomi Shabat, Moshe Peretz",3MihF4EnH9Nb4rYkJ81Pjx,['2021-01-01'],"['classic israeli pop', 'israeli mediterranean', 'mizrahi']",0.473,0.402,2,-8.639,0,0.0395,0.816,0,0.115,0.485,199.875
Good Days,SZA,3YJJjQPAbDT7mGpX3WtQ9A,"['2021-01-01', '2021-01-08', '2021-01-15', '2021-01-22', '2021-01-29', '2021-02-05', '2021-02-12', '2021-02-19', '2021-02-26']","['pop', 'pop rap']",0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002
Riptide,Vance Joy,3JvrhDOgAt6p7K8mDyZwRd,"['2021-01-01', '2021-01-08', '2021-01-15', '2021-01-22', '2021-01-29', '2021-02-05', '2021-02-12', '2021-02-26']","['folk-pop', 'modern rock', 'pop', 'pop rock']",0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654
F.N,Lil Tjay,0RLLvYBopDwooCyvnTwgYu,"['2021-01-01', '2021-01-08', '2021-01-15', '2021-01-22', '2021-01-29', '2021-02-05', '2021-02-12', '2021-02-19', '2021-02-26']","['brooklyn drill', 'melodic rap', 'nyc rap']",0.567,0.515,6,-10.265,0,0.247,0.354,0,0.078,0.321,120.1
Dior,Pop Smoke,79s5XnCN4TJKTVMSmOx8Ep,"['2021-01-01', '2021-01-08', '2021-01-15', '2021-01-22', '2021-01-29', '2021-02-05', '2021-02-19', '2021-02-26']",['brooklyn drill'],0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094
drivers license,Olivia Rodrigo,7lPN2DXiMsVn7XUKtOW1CS,"['2021-01-08', '2021-01-15', '2021-01-22', '2021-01-29', '2021-02-05', '2021-02-12', '2021-02-19', '2021-02-26']","['pop', 'post-teen pop']",0.585,0.436,10,-8.761,1,0.0601,0.721,1.31e-05,0.105,0.132,143.874
All Girls Are The Same,Juice WRLD,4VXIryQMWpIdGgYR4TrjT1,"['2021-01-08', '2021-01-15', '2021-01-22', '2021-01-29']","['chicago rap', 'melodic rap']",0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989
לא היה גייז,Tamir Bar,356ttLYjioiu4mfCjTh34V,['2021-01-15'],[],0.895,0.596,9,-10.487,1,0.28,0.0987,1.68e-05,0.0652,0.812,111.047
Bad Boy (with Young Thug),Juice WRLD,43CIWpJaJHRcI4mUSjqgc2,"['2021-01-15', '2021-01-22']","['chicago rap', 'melodic rap']",0.697,0.674,1,-6.326,1,0.0533,0.00215,0,0.138,0.198,81.535
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",Ariana Grande,3jjBPF4NDMCU51psU8JPpR,['2021-01-15'],"['dance pop', 'pop', 'post-teen pop']",0.88,0.662,0,-5.766,1,0.304,0.205,0,0.227,0.726,109.988
Vibez,ZAYN,709F3MwiVvLD0LQXeKs5Cz,['2021-01-15'],"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'uk pop']",0.635,0.659,7,-7.499,1,0.116,0.242,0.0285,0.105,0.34,96.855
Everybody Dies In Their Nightmares,XXXTENTACION,3GVkPk8mqxz0itaAriG1L7,"['2021-01-15', '2021-01-22', '2021-01-29']","['emo rap', 'miami hip hop']",0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953
Goosebumps - Remix,"Travis Scott, HVME",5uEYRdEIh9Bo4fpjDd4Na9,"['2021-01-15', '2021-01-22', '2021-01-29', '2021-02-05', '2021-02-12', '2021-02-19', '2021-02-26']","['rap', 'slap house']",0.841,0.593,1,-7.846,1,0.0379,0.418,0,0.124,0.808,124.917
Anxious,Dennis Lloyd,0bqwsQAkGaO0jzfzgI5iLV,"['2021-01-22', '2021-01-29', '2021-02-05', '2021-02-12', '2021-02-19', '2021-02-26']","['israeli pop', 'tropical house']",0.669,0.745,6,-7.679,0,0.118,0.051,3.98e-06,0.107,0.439,100.963
Lo Vas A Olvidar (with ROSALÍA),Billie Eilish,0psS4i5YooJrXfDnGvWRLi,"['2021-01-22', '2021-01-29']","['electropop', 'pop']",0.343,0.243,4,-14.66,0,0.0777,0.721,0.00198,0.0668,0.032,135.154
